Source,Text,GT,NLTK,Transformers,PowerBI
amazon,This particular model would not work with my Motorola Q smartphone.,0,0,-0.9994816780090332,0.5
amazon,This PDA rocks.,1,0,0.999376654624939,0.8786590099334717
amazon,This phone is pretty sturdy and I've never had any large problems with it.,1,0.128,0.9988849759101868,0.03752106428146362
amazon,This phone is slim and light and the display is beautiful.,1,0.5994,0.9997699856758118,0.8596911430358887
amazon,This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used.,1,0,0.992009699344635,0.8647356629371643
amazon,This phone might well be the worst I've ever had in any brand.,0,-0.4588,-0.9997757077217102,0.15098291635513306
amazon,This phone tries very hard to do everything but fails at it's very ability to be a phone.,0,-0.1672,-0.9984389543533325,0.08521005511283875
amazon,This phone works great.,1,0.6249,0.9997828006744385,0.8062149286270142
amazon,This product had a strong rubber/petroleum smell that was unbearable after a while and caused me to return it,0,0.5106,-0.9338796734809875,0.005942344665527344
amazon,"This product is clearly not ready for prime time, I don't care how cool it looks, if you can't tell a call is coming in it's worthless.",0,-0.7096,-0.9997926950454712,0.1777443289756775
amazon,This product is great... it makes working a lot easier I can go to the copier while waiting on hold for something.,1,0.4215,0.9994489550590515,0.8093008995056152
amazon,This product is ideal for people like me whose ears are very sensitive.,1,0.7096,0.9996338486671448,0.8643026351928711
amazon,This product is very High quality Chinese CRAP!!!!!!,0,0,-0.5440983176231384,0.044925302267074585
amazon,This results in the phone being either stuck at max volume or mute.,0,-0.25,-0.9997174739837646,0.07112336158752441
amazon,"This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.",0,-0.3657,-0.9997236132621765,0.11207211017608643
amazon,Those phones are working just fine now.,1,0.2023,0.9994193315505981,0.9742203950881958
amazon,Tied to charger for conversations lasting more than 45 minutes.MAJOR PROBLEMS!!,0,-0.6145,-0.9994041919708252,0.07874444127082825
amazon,Timely shipment and quality product.,1,0,0.9997915625572205,0.5
amazon,T-Mobile has the best customer service anywhere.,1,0.6369,0.9995412230491638,0.24309387803077698
amazon,Too bad you have to pay up to $$$ a month for the service!,0,-0.636,-0.9997121691703796,0.5
amazon,Treo and T-Mobile refused to replace it again and forced me to buy another phone without any kind of upgrade discount.,0,-0.6369,-0.9995651245117188,0.8328303694725037
amazon,Truly awful.,0,-0.0258,-0.9997932314872742,0.14590483903884888
amazon,Trying to make a call on these is an exercise in frustration.,0,-0.4767,-0.9996845126152039,0.8687390089035034
amazon,"Uncomfortable In the Ear, Don't use with LG VX9900 (EnV).",0,-0.3818,-0.9912505745887756,0.011502236127853394
amazon,Unfortunately it did not work.,0,-0.34,-0.9997637271881104,0.0015949010848999023
amazon,"Unfortunately it will not recharge my iPhone 4s, despite connecting it from multiple power sources (iMac, external battery, wall outlet, etc).",0,-0.34,-0.999579906463623,0.10705175995826721
amazon,Unfortunately it's easy to accidentally activate them with the gentle-touch buttons if you accidentally touch the phone to your face while listening.,0,-0.5106,-0.9993262887001038,0.08691999316215515
amazon,Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect.,0,0.1531,-0.9996505379676819,0.010181844234466553
amazon,Unreliable - I'm giving up.,0,0.34,-0.9994732737541199,0.011602252721786499
amazon,Used and dirty.,0,-0.4404,-0.9984325170516968,0.16649413108825684
amazon,"useless phone, simply deaf.",0,-0.4215,-0.9997736215591431,0.025003582239151
amazon,"Using all earpieces, left or right, this thing will not stay on my ear.",0,0,-0.999705970287323,0.20981550216674805
amazon,Utter crap.. Sound quality is TERRIBLE.,0,-0.5904,-0.9998099207878113,0.02426418662071228
amazon,"Verizon tech support walked my through a few procedures, none of which worked and I ended up having to do a hard re-set, wiping out all my data.",0,0.3182,-0.9997984170913696,0.04294031858444214
amazon,"Verizon's bills, however, are difficult to understand even though their pricing plans are simple.",0,-0.3612,-0.9926940202713013,0.023114502429962158
amazon,"VERY cheap plastic, creaks like an old wooden floor.",0,0.3612,-0.9997156858444214,0.5
amazon,"very clear, quality sound and you don't have to mess with the sound on your iPod since you have the sound buttons on the headset.",1,0.6128,0.9995860457420349,0.9782965183258057
amazon,VERY comfortable.,1,0.6515,0.9998679757118225,0.9699022769927979
amazon,Very disappointed in AccessoryOne.,0,-0.5256,-0.9997656941413879,0.09204187989234924
amazon,VERY DISAPPOINTED.,0,-1.0512,-1.999611258506775,0.05214604735374451
amazon,Very disappointing.,0,-0.5413,-0.9998076558113098,0.05214604735374451
amazon,Very Displeased.,0,-0.4927,-0.9992748498916626,0.05214604735374451
amazon,Very Dissapointing Performance.,0,0,-0.9983316659927368,0.5
amazon,Very easy to use.,1,0.4927,0.9993563890457153,0.9129117727279663
amazon,Very good phone.,1,0.4927,0.9998655319213867,0.9720777273178101
amazon,"very good product, well made.",1,0.6764,0.9998753666877747,0.9641432762145996
amazon,Very good quality though,1,0.4927,0.9998700022697449,0.8992382287979126
amazon,Very good stuff for the price.,1,0.4927,0.9998600482940674,0.9674510359764099
amazon,Very happy with this product.,1,0.6115,0.9998746514320374,0.9538713693618774
amazon,Very much disappointed with this company.,0,-0.5233,-0.999803364276886,0.11135357618331909
amazon,Very pleased with this headset.,1,0.4927,0.9998354315757751,0.9213744401931763
amazon,Very prompt service.,1,0,0.9990829229354858,0.9720777273178101
amazon,Very satisifed with that.,1,0,0.9762988090515137,0.7326419949531555
amazon,Very unreliable service from T-mobile !,0,0,-0.9997314214706421,0.0735369324684143
amazon,Very well made and fits my Surefire GX2 perfectly.,1,0.8221,0.999874472618103,0.9626940488815308
amazon,Very wind-resistant.,1,0,0.9986007213592529,0.5
amazon,Virgin Wireless rocks and so does this cheap little phone!,1,0,-0.9983400702476501,0.5
amazon,"Voice Quality, Signal Strength, Dropped Calls.",0,0.4939,-0.9641952514648438,0.5
amazon,Voice recognition is tremendous!,1,0,0.9998821020126343,0.9546087980270386
amazon,W810i is just SUPERB.,1,0.7034,0.9998425841331482,0.941371500492096
amazon,WARNING - DO NOT BUY!!.,0,-0.4559,-0.9994804263114929,0.0674813985824585
amazon,Warning - Stay away.,0,-0.34,-0.9993137121200562,0.20195993781089783
amazon,Was not happy.,0,-0.4585,-0.9997942447662354,0.010419636964797974
amazon,Waste of 13 bucks.,0,-0.4215,-0.9997962713241577,0.028908610343933105
amazon,Waste of money.,0,-0.4215,-0.9997840523719788,0.03183537721633911
amazon,We are sending it back.,0,0,-0.9697108864784241,0.8610562086105347
amazon,We have gotten a lot of compliments on it.,1,0.4019,0.9997622966766357,0.9221981763839722
amazon,We have tried 2 units and they both failed within 2 months.. Pros,0,-0.5106,-0.999450147151947,0.09137940406799316
amazon,We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement,0,-0.3327,-0.9982885122299194,0.0005894601345062256
amazon,We would recommend these to others.,1,0.3612,0.9995073080062866,0.8965855836868286
amazon,WELL IM SATISFIED.,1,0.5994,0.9997147917747498,0.9266889095306396
amazon,"Well packaged, arrived on time, and works as intended.",1,0.2732,0.9995608329772949,0.9539982080459595
amazon,Were JERKS on the phone.,0,-0.4278,-0.9987745881080627,0.06893521547317505
amazon,What a big waste of time.,0,-0.4215,-0.9997952580451965,0.10755953192710876
amazon,what a disappointment,0,-0.5106,-0.9998098015785217,0.09434708952903748
amazon,What a piece of junk.. I lose more calls on this phone.,0,-0.4019,-0.9997981190681458,0.1319538950920105
amazon,What a waste of money and time!.,0,-0.4753,-0.9997710585594177,0.03470522165298462
amazon,What a waste of time!,0,-0.4753,-0.9997847080230713,0.07228171825408936
amazon,What a waste.,0,-0.4215,-0.9997941255569458,0.09434708952903748
amazon,"What possesed me to get this junk, I have no idea...",0,-0.296,-0.9992307424545288,0.0728175938129425
amazon,"When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides.",0,0,-0.9837895631790161,0.22488486766815186
amazon,"When it opens, the battery connection is broken and the device is turned off.",0,-0.4767,-0.9985674619674683,0.005848675966262817
amazon,"While I managed to bend the leaf spring back in place, the metal now has enough stress that it will break on the next drop.",0,-0.5994,-0.9520187377929688,0.9029834270477295
amazon,Who in their right mind is gonna buy this battery?.,0,0,-0.9988461136817932,0.08834639191627502
amazon,Will order from them again!,1,0,0.9950345158576965,0.8855213522911072
amazon,wont work right or atleast for me.,0,0,0.9992876052856445,0.012553989887237549
amazon,Worked great!.,1,0,0.9997720122337341,0.9768028855323792
amazon,Worked perfectly!,1,0.6696,0.9998596906661987,0.9768028855323792
amazon,Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).,1,0.3384,0.8712103962898254,0.995632529258728
amazon,Works as described.,1,0,0.999751627445221,0.8010454177856445
amazon,Works fine.,1,0.2023,0.9998669624328613,0.8056948184967041
amazon,Works for me.,1,0,0.9997990727424622,0.18051138520240784
amazon,Works good.,1,0.4404,0.9998368620872498,0.8056948184967041
amazon,Works great!.,2,0,1.9997429847717285,0.8056948184967041
amazon,"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",1,-0.3612,0.9979150295257568,0.05830243229866028
amazon,Works great.,2,1.2498,1.9997437000274658,0.8056948184967041
amazon,Works like a charm.. Works as advertised.,1,0.3612,0.99984210729599,0.8465162515640259
amazon,Works like a charm; it work the same as the one I got with the phone.,1,0.6369,0.9997540712356567,0.8292409181594849
amazon,Works well.,1,0.2732,0.9998486638069153,0.8056948184967041
amazon,Worst Customer Service Ever.,0,-0.6249,-0.9997882843017578,0.0669248104095459
amazon,Worst customer service.,0,-0.6249,-0.9997895956039429,0.10887759923934937
amazon,Worst ever.,0,-0.6249,-0.9997819662094116,0.09001314640045166
amazon,WORST PHONE EVER.,0,-0.6249,-0.9997842907905579,0.027504414319992065
amazon,Worst software ever used.... If I could give this zero stars I would.,0,-0.6249,-0.9997827410697937,0.8296619653701782
amazon,Worth every penny.,1,0.2263,0.9996664524078369,0.9368815422058105
amazon,worthless product.,0,-0.4404,-0.9997990727424622,0.2395770251750946
amazon,WORTHWHILE.,1,0.34,0.9998723268508911,0.9699022769927979
amazon,Would not reccommend.,0,0,-0.9234437346458435,0.5
amazon,Would recommend this item.,1,0.3612,0.9997307658195496,0.8320111036300659
amazon,Yes it's shiny on front side - and I love it!,1,0.8016,0.9998799562454224,0.9801918268203735
amazon,Yet Plantronincs continues to use the same flawed charger design.,0,0,-0.9992395043373108,0.22150903940200806
amazon,You also cannot take pictures with it in the case because the lense is covered.,0,0,-0.988786518573761,0.06157061457633972
amazon,"you can even take self portraits with the outside (exterior) display, very cool.",1,0.3804,0.9984767436981201,0.8897855877876282
amazon,"You can not answer calls with the unit, never worked once!",0,0,-0.9994357824325562,0.18126550316810608
amazon,You can't beat the price on these.,1,0,-0.9993239045143127,0.9039206504821777
amazon,you could only take 2 videos at a time and the quality was very poor.,0,-0.5256,-0.999805212020874,0.04967999458312988
amazon,"You get extra minutes so that you can carry out the call and not get cut off.""",1,0.2057,0.87486332654953,0.5
amazon,You get what you pay for I guess.,0,-0.1027,0.9888856410980225,0.5
amazon,You have to hold the phone at a particular angle for the other party to hear you clearly.,0,0.6597,-0.9666321277618408,0.7892237901687622
amazon,You need at least 3 mins to get to your phone book from the time you first turn on the phone.Battery life is short.,0,0,-0.9995877742767334,0.130966454744339
amazon,You need two hands to operate the screen.This software interface is decade old and cannot compete with new software designs.,0,0,-0.9989676475524902,0.8156441450119019
amazon,You never know if you pushed it hard enough or the right number of times for the function you want or not.,0,0.0516,-0.9953052401542664,0.09681957960128784
amazon,You won't regret it!,1,0.3867,0.9991296529769897,0.2371881604194641
amazon,You'll love how thin it is.,1,0.6369,-0.9917777180671692,0.9474425911903381
